Time_sec,Voltage1,Voltage2
76.079,0.127077224,0.307917889
76.128,0.131964809,0.268817204
76.178,0.127077224,0.234604106
76.231,0.127077224,0.244379277
76.28,0.127077224,0.234604106
76.329,0.136852395,0.268817204
76.381,0.127077224,0.288367546
76.436,0.127077224,0.283479961
76.489,0.131964809,0.27370479
76.543,0.127077224,0.303030303
76.601,0.127077224,0.356793744
76.653,0.131964809,0.293255132
76.701,0.131964809,0.303030303
76.754,0.131964809,0.3714565
76.805,0.131964809,0.307917889
76.853,0.136852395,0.298142717
76.899,0.136852395,0.332355816
76.957,0.151515152,0.288367546
77.006,0.151515152,0.342130987
77.06,0.161290323,0.356793744
77.111,0.175953079,0.322580645
77.161,0.171065494,0.298142717
77.213,0.171065494,0.254154448
77.264,0.161290323,0.332355816
77.317,0.156402737,0.322580645
77.365,0.161290323,0.303030303
77.415,0.161290323,0.322580645
77.466,0.156402737,0.27370479
77.517,0.146627566,0.312805474
77.57,0.14173998,0.303030303
77.62,0.136852395,0.27370479
77.669,0.131964809,0.327468231
77.718,0.131964809,0.298142717
77.768,0.131964809,0.356793744
77.824,0.131964809,0.293255132
77.873,0.131964809,0.361681329
77.927,0.131964809,0.288367546
77.976,0.131964809,0.293255132
78.025,0.131964809,0.303030303
78.074,0.131964809,0.283479961
78.125,0.131964809,0.366568915
78.177,0.131964809,0.361681329
78.226,0.127077224,0.391006843
78.274,0.131964809,0.293255132
78.328,0.131964809,0.303030303
78.382,0.131964809,0.259042033
78.435,0.131964809,0.283479961
78.486,0.131964809,0.27370479
78.533,0.131964809,0.293255132
78.582,0.131964809,0.327468231
78.635,0.131964809,0.342130987
78.694,0.127077224,0.31769306
78.742,0.131964809,0.298142717
78.796,0.131964809,0.278592375
78.853,0.127077224,0.278592375
78.901,0.131964809,0.356793744
78.951,0.127077224,0.464320626
79.004,0.127077224,0.41544477
79.054,0.127077224,0.659824047
79.114,0.131964809,0.444770283
79.166,0.131964809,0.405669599
79.214,0.131964809,0.41544477
79.264,0.131964809,0.361681329
79.316,0.131964809,0.395894428
79.373,0.263929619,0.772238514
79.421,0.268817204,1.153470186
79.472,0.312805474,1.617790811
79.521,0.351906158,1.994134897
79.569,0.322580645,2.160312805
79.618,0.420332356,2.086999022
79.667,0.430107527,1.930596285
79.722,0.386119257,1.832844575
79.771,0.434995112,1.764418377
79.82,0.386119257,1.832844575
79.868,0.31769306,1.725317693
79.917,0.351906158,1.544477028
79.968,0.3714565,1.529814272
80.02,0.395894428,1.456500489
80.069,0.366568915,1.593352884
80.122,0.3714565,1.827956989
80.175,0.356793744,1.56402737
80.239,0.356793744,1.529814272
80.295,0.351906158,1.783968719
80.344,0.351906158,2.209188661
80.398,0.430107527,1.544477028
80.445,0.381231672,1.480938416
80.498,0.3714565,1.446725318
80.55,0.376344086,1.730205279
80.605,0.474095797,1.427174976
80.655,0.391006843,1.300097752
80.705,0.444770283,1.427174976
80.757,0.464320626,1.412512219
80.812,0.347018573,1.632453568
80.864,0.351906158,1.51026393
80.918,0.395894428,1.392961877
80.971,0.449657869,1.124144673
81.024,0.449657869,1.221896383
81.076,0.650048876,1.304985337
81.13,0.576735093,1.207233627
81.179,0.45943304,1.544477028
81.237,0.527859238,1.588465298
81.294,0.527859238,1.886608016
81.347,0.522971652,1.505376344
81.396,0.532746823,1.417399804
81.446,0.615835777,1.632453568
81.494,0.625610948,1.539589443
81.544,0.552297165,1.60801564
81.596,0.464320626,1.441837732
81.649,0.571847507,1.344086022
81.699,0.601173021,1.319648094
81.752,0.576735093,1.368523949
81.801,0.610948192,1.329423265
81.852,0.552297165,1.339198436
81.903,0.518084066,1.109481916
81.956,0.508308895,1.094819159
82.007,0.498533724,0.953079179
82.059,0.562072336,0.972629521
82.117,0.518084066,1.10459433
82.166,0.664711632,1.114369501
82.215,0.532746823,1.070381232
82.264,0.552297165,1.080156403
82.317,0.566959922,1.275659824
82.367,0.537634409,1.265884653
82.421,0.508308895,1.339198436
82.473,0.488758553,1.173020528
82.522,0.498533724,0.992179863
82.576,0.562072336,0.865102639
82.625,0.464320626,0.889540567
82.673,0.405669599,0.850439883
82.728,0.508308895,0.889540567
82.78,0.50342131,0.835777126
82.834,0.434995112,0.865102639
82.886,0.532746823,1.163245357
82.936,0.586510264,1.094819159
82.986,0.54740958,1.011730205
83.034,0.596285435,0.82111437
83.088,0.527859238,0.904203324
83.146,0.347018573,0.953079179
83.22,0.351906158,0.953079179
83.276,0.366568915,0.786901271
83.329,0.464320626,0.650048876
83.391,0.332355816,0.659824047
83.462,0.376344086,0.596285435
83.515,0.454545455,0.869990225
83.568,0.50342131,0.879765396
83.615,0.454545455,0.850439883
83.682,0.439882698,0.957966764
83.744,0.425219941,0.928641251
83.805,0.430107527,0.953079179
83.858,0.391006843,0.855327468
83.908,0.464320626,1.114369501
83.956,0.478983382,1.021505376
84.008,0.381231672,0.786901271
84.064,0.405669599,0.933528837
84.133,0.342130987,0.948191593
84.193,0.386119257,0.938416422
84.247,0.347018573,0.904203324
84.301,0.361681329,1.231671554
84.358,0.405669599,1.363636364
84.412,0.478983382,1.197458456
84.465,0.493646139,0.948191593
84.533,0.356793744,1.016617791
84.599,0.332355816,0.987292278
84.658,0.327468231,1.099706745
84.705,0.376344086,1.143695015
84.756,0.420332356,0.957966764
84.804,0.527859238,1.187683284
84.852,0.855327468,0.982404692
84.903,0.757575758,0.91886608
84.957,0.508308895,0.894428152
85.017,0.410557185,0.894428152
85.081,0.327468231,1.407624633
85.141,0.327468231,1.730205279
85.188,0.288367546,1.950146628
85.238,0.259042033,2.052785924
85.291,0.210166178,2.003910068
85.341,0.224828935,2.086999022
85.393,0.195503421,1.906158358
85.444,0.166177908,1.705767351
85.501,0.14173998,1.524926686
85.557,0.14173998,1.324535679
85.619,0.136852395,1.153470186
85.685,0.131964809,0.869990225
85.738,0.131964809,0.992179863
85.792,0.131964809,0.801564027
85.845,0.127077224,0.650048876
85.897,0.131964809,0.591397849
85.946,0.131964809,0.674486804
85.995,0.131964809,0.606060606
86.049,0.131964809,0.591397849
86.103,0.131964809,0.650048876
86.16,0.131964809,0.64516129
86.218,0.131964809,0.576735093
86.274,0.131964809,0.537634409
86.328,0.127077224,0.625610948
86.376,0.136852395,0.562072336
86.43,0.131964809,0.610948192
86.479,0.127077224,0.513196481
86.529,0.131964809,0.679374389
86.578,0.127077224,0.532746823
86.636,0.127077224,0.493646139
86.692,0.131964809,0.488758553
86.745,0.127077224,0.601173021
86.802,0.131964809,0.522971652
86.861,0.127077224,0.493646139
86.921,0.131964809,0.439882698
86.972,0.131964809,0.395894428
87.02,0.131964809,0.395894428
87.072,0.131964809,0.444770283
87.123,0.131964809,0.469208211
87.175,0.131964809,0.474095797
87.229,0.131964809,0.45943304
87.286,0.131964809,0.474095797
87.331,0.131964809,0.430107527
87.381,0.131964809,0.537634409
87.429,0.131964809,0.3714565
87.481,0.131964809,0.322580645
87.538,0.131964809,0.327468231
87.604,0.131964809,0.293255132
87.668,0.131964809,0.332355816
87.721,0.131964809,0.27370479
87.774,0.14173998,0.31769306
87.826,0.151515152,0.327468231
87.883,0.156402737,0.400782014
87.93,0.146627566,0.449657869
87.98,0.136852395,0.464320626
88.035,0.131964809,0.474095797
88.092,0.131964809,0.400782014
88.146,0.131964809,0.342130987
88.196,0.127077224,0.303030303
88.253,0.127077224,0.41544477
88.306,0.131964809,0.376344086
88.359,0.131964809,0.361681329
88.408,0.131964809,0.322580645
88.461,0.131964809,0.342130987
88.514,0.131964809,0.293255132
88.573,0.131964809,0.395894428
88.621,0.127077224,0.361681329
88.67,0.131964809,0.356793744
88.731,0.127077224,0.303030303
88.78,0.131964809,0.312805474
88.834,0.131964809,0.288367546
88.883,0.131964809,0.376344086
88.937,0.127077224,0.312805474
88.99,0.131964809,0.268817204
89.041,0.127077224,0.303030303
89.094,0.127077224,0.278592375
89.145,0.131964809,0.268817204
89.195,0.127077224,0.3714565
89.248,0.127077224,0.342130987
89.301,0.14173998,0.298142717
89.35,0.381231672,0.288367546
89.4,0.3714565,0.356793744
89.449,0.303030303,0.586510264
89.497,0.347018573,1.221896383
89.551,0.527859238,1.735092864
89.599,0.41544477,2.321603128
89.65,0.488758553,2.238514174
89.704,0.405669599,2.184750733
89.756,0.439882698,2.106549365
89.805,0.50342131,2.116324536
89.857,0.488758553,1.862170088
89.91,0.434995112,1.955034213
89.96,0.483870968,1.955034213
90.009,0.444770283,1.583577713
90.06,0.400782014,1.505376344
90.113,0.347018573,1.339198436
90.165,0.391006843,1.109481916
90.215,0.425219941,1.060606061
90.268,0.434995112,1.021505376
90.322,0.434995112,1.001955034
90.374,0.366568915,1.109481916
90.424,0.449657869,1.045943304
90.472,0.391006843,1.19257087
90.525,0.41544477,0.953079179
90.584,0.31769306,0.855327468
90.637,0.351906158,0.87487781
90.689,0.307917889,0.967741935
90.741,0.45943304,1.099706745
90.791,0.31769306,1.348973607
90.841,0.366568915,1.099706745
90.89,0.332355816,0.796676442
90.939,0.312805474,0.713587488
90.993,0.337243402,0.762463343
91.051,0.249266862,0.7771261
91.099,0.278592375,1.041055718
91.152,0.283479961,0.938416422
91.202,0.312805474,0.909090909
91.254,0.254154448,1.080156403
91.312,0.263929619,1.041055718
91.363,0.234604106,0.982404692
91.419,0.254154448,0.723362659
91.472,0.391006843,0.835777126
91.521,0.337243402,0.87487781
91.574,0.430107527,1.221896383
91.624,0.312805474,1.055718475
91.676,0.293255132,0.826001955
91.727,0.307917889,0.767350929
91.78,0.322580645,0.830889541
91.836,0.376344086,0.757575758
91.885,0.342130987,0.830889541
91.934,0.268817204,0.659824047
91.985,0.303030303,0.845552297
92.038,0.27370479,0.767350929
92.087,0.288367546,0.68914956
92.141,0.263929619,0.713587488
92.198,0.278592375,1.065493646
92.255,0.249266862,0.850439883
92.303,0.249266862,0.728250244
92.357,0.263929619,0.708699902
92.413,0.303030303,0.64516129
92.464,0.249266862,0.884652981
92.518,0.283479961,0.708699902
92.573,0.263929619,0.7771261
92.624,0.298142717,0.806451613
92.676,0.278592375,0.742913001
92.73,0.298142717,0.679374389
92.778,0.31769306,0.767350929
92.828,0.312805474,0.606060606
92.879,0.288367546,0.601173021
92.935,0.322580645,0.596285435
92.987,0.283479961,0.845552297
93.043,0.391006843,0.757575758
93.089,0.283479961,0.610948192
93.138,0.405669599,0.664711632
93.189,0.278592375,0.669599218
93.237,0.31769306,0.664711632
93.287,0.312805474,0.703812317
93.345,0.27370479,0.586510264
93.393,0.249266862,0.483870968
93.45,0.268817204,0.625610948
93.499,0.268817204,0.752688172
93.549,0.386119257,0.625610948
93.605,0.327468231,0.615835777
93.655,0.268817204,0.728250244
93.705,0.254154448,0.742913001
93.753,0.293255132,0.723362659
93.801,0.263929619,0.767350929
93.853,0.327468231,0.73313783
93.905,0.288367546,0.674486804
93.957,0.283479961,0.728250244
94.008,0.332355816,0.762463343
94.061,0.249266862,0.596285435
94.114,0.307917889,0.669599218
94.164,0.298142717,0.620723363
94.216,0.283479961,0.659824047
94.265,0.234604106,0.557184751
94.318,0.263929619,0.684261975
94.375,0.249266862,0.684261975
94.433,0.351906158,0.615835777
94.484,0.283479961,0.669599218
94.535,0.219941349,0.596285435
94.592,0.210166178,0.596285435
94.651,0.22971652,0.669599218
94.703,0.224828935,0.694037146
94.753,0.312805474,0.713587488
94.807,0.259042033,0.728250244
94.855,0.263929619,0.552297165
94.905,0.22971652,0.850439883
94.952,0.200391007,0.806451613
95.003,0.239491691,0.782013685
95.055,0.249266862,1.036168133
95.104,0.386119257,1.622678397
95.153,0.288367546,1.246334311
95.204,0.386119257,1.28054741
95.258,0.464320626,1.573802542
95.305,0.478983382,1.676441838
95.355,0.410557185,1.88172043
95.403,0.332355816,1.994134897
95.456,0.27370479,2.018572825
95.507,0.22971652,1.935483871
95.552,0.195503421,1.842619746
95.6,0.171065494,1.705767351
95.661,0.151515152,1.56402737
95.716,0.136852395,1.329423265
95.769,0.136852395,1.182795699
95.813,0.136852395,1.070381232
95.866,0.131964809,0.957966764
95.916,0.131964809,0.826001955
95.969,0.131964809,0.723362659
96.019,0.131964809,0.620723363
96.075,0.131964809,0.552297165
96.126,0.127077224,0.586510264
96.178,0.131964809,0.464320626
96.226,0.127077224,0.478983382
96.276,0.131964809,0.381231672
96.326,0.127077224,0.31769306
96.374,0.131964809,0.293255132
96.428,0.127077224,0.234604106
96.484,0.127077224,0.283479961
96.534,0.131964809,0.303030303
96.592,0.127077224,0.3714565
96.641,0.127077224,0.303030303
96.689,0.127077224,0.298142717
96.739,0.127077224,0.278592375
96.798,0.127077224,0.278592375
96.845,0.127077224,0.268817204
96.895,0.131964809,0.249266862
96.948,0.127077224,0.234604106
96.996,0.131964809,0.200391007
97.047,0.127077224,0.205278592
97.098,0.131964809,0.215053763
97.152,0.127077224,0.244379277
97.203,0.127077224,0.234604106
97.255,0.131964809,0.219941349
97.307,0.131964809,0.27370479
97.353,0.131964809,0.244379277
97.406,0.127077224,0.215053763
97.455,0.131964809,0.224828935
97.506,0.131964809,0.215053763
97.564,0.127077224,0.205278592
97.617,0.131964809,0.195503421
97.664,0.131964809,0.249266862
97.714,0.131964809,0.205278592
97.763,0.131964809,0.175953079
97.813,0.131964809,0.18572825
97.862,0.127077224,0.180840665
97.91,0.131964809,0.195503421
97.96,0.127077224,0.175953079
98.014,0.131964809,0.18572825
98.061,0.127077224,0.195503421
